Date,Status,Fulfilment,Sales Channel,ship-service-level,Category,Size,Courier Status,Qty,currency,Amount,ship-state,ship-country,B2B,fulfilled-by
2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,XXL,Shipped,1,INR,517.0,MAHARASHTRA,IN,False,Easy Ship
2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,XL,Shipped,1,INR,0.0,BIHAR,IN,False,Easy Ship
2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Top,XL,Shipped,1,INR,493.0,WEST BENGAL,IN,False,Easy Ship
2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,XS,Shipped,1,INR,1221.0,MAHARASHTRA,IN,False,Easy Ship
2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,XL,Shipped,1,INR,280.0,KARNATAKA,IN,False,Easy Ship
2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,L,Shipped,1,INR,1115.0,TELANGANA,IN,False,Easy Ship
2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,S,Shipped,1,INR,499.0,WEST BENGAL,IN,False,Easy Ship
2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,XXL,Shipped,1,INR,458.0,TRIPURA,IN,False,Easy Ship
2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,XL,Shipped,1,INR,329.0,KERALA,IN,False,Easy Ship
2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,M,Shipped,1,INR,399.0,RAJASTHAN,IN,False,Easy Ship
2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,M,Shipped,1,INR,759.0,HARYANA,IN,False,Easy Ship
2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,XL,Shipped,1,INR,613.0,UTTAR PRADESH,IN,False,Easy Ship
2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,XS,Shipped,1,INR,432.0,KERALA,IN,False,Easy Ship
2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,3XL,Shipped,1,INR,566.0,TELANGANA,IN,False,Easy Ship
2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,XXL,Shipped,1,INR,885.0,TELANGANA,IN,False,Easy Ship
2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,XL,Shipped,1,INR,888.0,ANDHRA PRADESH,IN,False,Easy Ship
2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,L,Shipped,1,INR,599.0,MAHARASHTRA,IN,False,Easy Ship
2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,XXL,Shipped,1,INR,833.0,JHARKHAND,IN,False,Easy Ship
2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,XL,Shipped,1,INR,375.0,KARNATAKA,IN,False,Easy Ship
2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,S,Shipped,1,INR,549.0,WEST BENGAL,IN,False,Easy Ship
2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,XS,Shipped,1,INR,771.0,ANDHRA PRADESH,IN,False,Easy Ship
2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,M,Shipped,1,INR,759.0,UTTAR PRADESH,IN,False,Easy Ship
2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,XL,Shipped,1,INR,1199.0,RAJASTHAN,IN,False,Easy Ship
2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,L,Shipped,1,INR,0.0,TAMIL NADU,IN,False,Easy Ship
2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,XXL,Shipped,1,INR,885.0,MAHARASHTRA,IN,False,Easy Ship
2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,XL,Shipped,1,INR,316.0,TELANGANA,IN,False,Easy Ship
2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,M,Shipped,1,INR,751.0,CHHATTISGARH,IN,False,Easy Ship
2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,L,Shipped,1,INR,824.0,UTTAR PRADESH,IN,False,Easy Ship
2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,M,Shipped,1,INR,0.0,KARNATAKA,IN,False,Easy Ship
2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Top,L,Shipped,1,INR,599.0,Gujarat,IN,False,Easy Ship
2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Top,L,Shipped,1,INR,523.0,Gujarat,IN,False,Easy Ship
2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Top,L,Shipped,1,INR,625.0,Gujarat,IN,False,Easy Ship
2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,XL,Shipped,1,INR,487.0,ASSAM,IN,False,Easy Ship
2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,L,Shipped,1,INR,715.0,MAHARASHTRA,IN,False,Easy Ship
2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,XL,Shipped,1,INR,725.0,MAHARASHTRA,IN,False,Easy Ship
2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,3XL,Shipped,1,INR,792.0,MAHARASHTRA,IN,False,Easy Ship
2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,XL,Shipped,1,INR,1213.0,TAMIL NADU,IN,False,Easy Ship
2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,XXL,Shipped,1,INR,545.0,TAMIL NADU,IN,False,Easy Ship
2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,XL,Shipped,1,INR,560.0,CHANDIGARH,IN,False,Easy Ship
2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,M,Shipped,1,INR,329.0,HARYANA,IN,False,Easy Ship
2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,L,Shipped,1,INR,318.0,MAHARASHTRA,IN,False,Easy Ship
2022-04-30,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Top,S,Shipped,1,INR,423.0,BIHAR,IN,False,Easy Ship
2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,XL,Shipped,1,INR,825.0,TAMIL NADU,IN,False,Easy Ship
2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,S,Shipped,1,INR,249.0,KARNATAKA,IN,False,Easy Ship
2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,XXL,Shipped,1,INR,613.0,MAHARASHTRA,IN,False,Easy Ship
2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,XS,Shipped,1,INR,599.0,TAMIL NADU,IN,False,Easy Ship
2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,M,Shipped,1,INR,487.0,TELANGANA,IN,False,Easy Ship
2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,XL,Shipped,1,INR,449.0,TELANGANA,IN,False,Easy Ship
2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,XXL,Shipped,1,INR,725.0,ODISHA,IN,False,Easy Ship
2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,S,Shipped,1,INR,582.0,MAHARASHTRA,IN,False,Easy Ship
2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,XL,Shipped,1,INR,582.0,MAHARASHTRA,IN,False,Easy Ship
2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,XS,Shipped,1,INR,519.0,DELHI,IN,False,Easy Ship
2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,S,Shipped,1,INR,446.0,ANDHRA PRADESH,IN,False,Easy Ship
2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,L,Shipped,1,INR,1115.0,HARYANA,IN,False,Easy Ship
2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,XL,Shipped,1,INR,399.0,MAHARASHTRA,IN,False,Easy Ship
2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,3XL,Shipped,1,INR,725.0,WEST BENGAL,IN,False,Easy Ship
2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,XXL,Shipped,1,INR,881.0,Gujarat,IN,False,Easy Ship
2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,XL,Shipped,1,INR,635.0,MADHYA PRADESH,IN,False,Easy Ship
2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,L,Shipped,1,INR,477.0,MAHARASHTRA,IN,False,Easy Ship
2022-04-30,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Set,M,Shipped,1,INR,0.0,TAMIL NADU,IN,False,Easy Ship
2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,XS,Shipped,1,INR,1115.0,KERALA,IN,False,Easy Ship
2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,XXL,Shipped,1,INR,597.0,Gujarat,IN,False,Easy Ship
2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,L,Shipped,1,INR,597.0,TAMIL NADU,IN,False,Easy Ship
2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,L,Shipped,1,INR,869.0,Gujarat,IN,False,Easy Ship
2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,3XL,Shipped,1,INR,548.0,TAMIL NADU,IN,False,Easy Ship
2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,XL,Shipped,1,INR,295.0,KERALA,IN,False,Easy Ship
2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,XXL,Shipped,1,INR,488.0,KARNATAKA,IN,False,Easy Ship
2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,3XL,Shipped,1,INR,888.0,Gujarat,IN,False,Easy Ship
2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,M,Shipped,1,INR,725.0,KERALA,IN,False,Easy Ship
2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,3XL,Shipped,1,INR,363.0,TAMIL NADU,IN,False,Easy Ship
2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,XS,Shipped,1,INR,1186.0,JAMMU & KASHMIR,IN,False,Easy Ship
2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,3XL,Shipped,1,INR,1126.0,KARNATAKA,IN,False,Easy Ship
2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,S,Shipped,1,INR,413.0,TAMIL NADU,IN,False,Easy Ship
2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,M,Shipped,1,INR,725.0,BIHAR,IN,False,Easy Ship
2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,XS,Shipped,1,INR,566.0,TAMIL NADU,IN,False,Easy Ship
2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Top,XXL,Shipped,1,INR,413.0,GOA,IN,False,Easy Ship
2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,XL,Shipped,1,INR,259.0,TAMIL NADU,IN,False,Easy Ship
2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,XL,Shipped,1,INR,329.0,WEST BENGAL,IN,False,Easy Ship
2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,XL,Shipped,1,INR,1149.0,TRIPURA,IN,False,Easy Ship
2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Top,M,Shipped,1,INR,413.0,TELANGANA,IN,False,Easy Ship
2022-04-29,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,kurta,XL,Shipped,1,INR,499.0,WEST BENGAL,IN,False,Easy Ship
2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,M,Shipped,1,INR,899.0,TELANGANA,IN,False,Easy Ship
2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,M,Shipped,1,INR,859.0,TELANGANA,IN,False,Easy Ship
2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,XS,Shipped,1,INR,771.0,KARNATAKA,IN,False,Easy Ship
2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Top,S,Shipped,1,INR,545.0,MADHYA PRADESH,IN,False,Easy Ship
2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,XL,Shipped,1,INR,816.0,HARYANA,IN,False,Easy Ship
2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,XS,Shipped,1,INR,969.0,ANDHRA PRADESH,IN,False,Easy Ship
2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,3XL,Shipped,1,INR,725.0,KARNATAKA,IN,False,Easy Ship
2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,XL,Shipped,1,INR,399.0,WEST BENGAL,IN,False,Easy Ship
2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,M,Shipped,1,INR,859.0,Gujarat,IN,False,Easy Ship
2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,S,Shipped,1,INR,744.0,TELANGANA,IN,False,Easy Ship
2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,XL,Shipped,1,INR,499.0,MADHYA PRADESH,IN,False,Easy Ship
2022-04-29,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Blouse,XL,Shipped,1,INR,625.0,JHARKHAND,IN,False,Easy Ship
2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,S,Shipped,1,INR,259.0,TAMIL NADU,IN,False,Easy Ship
2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,XXL,Shipped,1,INR,295.0,HARYANA,IN,False,Easy Ship
2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,M,Shipped,1,INR,666.0,KARNATAKA,IN,False,Easy Ship
2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,S,Shipped,1,INR,458.0,UTTAR PRADESH,IN,False,Easy Ship
2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,3XL,Shipped,1,INR,626.0,DELHI,IN,False,Easy Ship
2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,XL,Shipped,1,INR,459.0,RAJASTHAN,IN,False,Easy Ship
2022-04-29,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Set,XL,Shipped,1,INR,0.0,MAHARASHTRA,IN,False,Easy Ship
2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,3XL,Shipped,1,INR,511.0,ANDHRA PRADESH,IN,False,Easy Ship
2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,M,Shipped,1,INR,631.0,UTTAR PRADESH,IN,False,Easy Ship
2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,M,Shipped,1,INR,612.0,UTTAR PRADESH,IN,False,Easy Ship
2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Top,M,Shipped,1,INR,413.0,Gujarat,IN,False,Easy Ship
2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,M,Shipped,1,INR,759.0,MAHARASHTRA,IN,False,Easy Ship
2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,L,Shipped,1,INR,690.0,TELANGANA,IN,False,Easy Ship
2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,3XL,Shipped,1,INR,443.0,Gujarat,IN,False,Easy Ship
2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,3XL,Shipped,1,INR,939.0,JHARKHAND,IN,False,Easy Ship
2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,XL,Shipped,1,INR,471.0,ODISHA,IN,False,Easy Ship
2022-04-29,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Western Dress,S,Shipped,1,INR,791.0,TAMIL NADU,IN,False,Easy Ship
2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,3XL,Shipped,1,INR,368.0,KARNATAKA,IN,False,Easy Ship
2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,3XL,Shipped,1,INR,477.0,KARNATAKA,IN,False,Easy Ship
2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,M,Shipped,1,INR,499.0,KARNATAKA,IN,False,Easy Ship
2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,XL,Shipped,1,INR,690.0,MAHARASHTRA,IN,False,Easy Ship
2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Ethnic Dress,XXL,Shipped,1,INR,637.0,TELANGANA,IN,False,Easy Ship
2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,M,Shipped,1,INR,517.0,KARNATAKA,IN,False,Easy Ship
2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,XXL,Shipped,1,INR,0.0,RAJASTHAN,IN,False,Easy Ship
2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,XS,Shipped,1,INR,548.0,KARNATAKA,IN,False,Easy Ship
2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,3XL,Shipped,1,INR,368.0,WEST BENGAL,IN,False,Easy Ship
2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,XXL,Shipped,1,INR,474.0,MAHARASHTRA,IN,False,Easy Ship
2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,XXL,Shipped,1,INR,459.0,DELHI,IN,False,Easy Ship
2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,XS,Shipped,1,INR,817.0,ODISHA,IN,False,Easy Ship
2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,L,Shipped,1,INR,342.0,ANDHRA PRADESH,IN,False,Easy Ship
2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,L,Shipped,1,INR,499.0,MADHYA PRADESH,IN,False,Easy Ship
2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,S,Shipped,1,INR,399.0,ODISHA,IN,False,Easy Ship
2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Top,L,Shipped,1,INR,588.0,KARNATAKA,IN,False,Easy Ship
2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Top,XL,Shipped,1,INR,1099.0,MAHARASHTRA,IN,False,Easy Ship
2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,L,Shipped,1,INR,771.0,ASSAM,IN,False,Easy Ship
2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,S,Shipped,1,INR,299.0,MAHARASHTRA,IN,False,Easy Ship
2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,XL,Shipped,1,INR,916.0,WEST BENGAL,IN,False,Easy Ship
2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,S,Shipped,1,INR,399.0,BIHAR,IN,False,Easy Ship
2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,3XL,Shipped,1,INR,459.0,ANDHRA PRADESH,IN,False,Easy Ship
2022-04-29,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Top,3XL,Shipped,1,INR,0.0,MAHARASHTRA,IN,False,Easy Ship
2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Top,L,Shipped,1,INR,540.0,TAMIL NADU,IN,False,Easy Ship
2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,M,Shipped,1,INR,353.0,KERALA,IN,False,Easy Ship
2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,S,Shipped,1,INR,636.0,MAHARASHTRA,IN,False,Easy Ship
2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,XXL,Shipped,1,INR,286.0,TAMIL NADU,IN,False,Easy Ship
2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,L,Shipped,1,INR,399.0,TAMIL NADU,IN,False,Easy Ship
2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,L,Shipped,1,INR,353.0,TAMIL NADU,IN,False,Easy Ship
2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,XL,Shipped,1,INR,852.0,MAHARASHTRA,IN,False,Easy Ship
2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,L,Shipped,1,INR,631.0,HARYANA,IN,False,Easy Ship
2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Top,XXL,Shipped,1,INR,518.0,MAHARASHTRA,IN,False,Easy Ship
2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,M,Shipped,1,INR,316.0,MAHARASHTRA,IN,False,Easy Ship
2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,3XL,Shipped,1,INR,856.0,MAHARASHTRA,IN,False,Easy Ship
2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Top,XXL,Shipped,1,INR,359.0,DELHI,IN,False,Easy Ship
2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Top,XS,Shipped,1,INR,0.0,Gujarat,IN,False,Easy Ship
2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,3XL,Shipped,1,INR,342.0,KARNATAKA,IN,False,Easy Ship
2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,L,Shipped,1,INR,0.0,TAMIL NADU,IN,False,Easy Ship
2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,XL,Shipped,1,INR,635.0,KARNATAKA,IN,False,Easy Ship
2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,XL,Shipped,1,INR,487.0,KARNATAKA,IN,False,Easy Ship
2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,M,Shipped,1,INR,362.0,MAHARASHTRA,IN,False,Easy Ship
2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,XS,Shipped,1,INR,885.0,Gujarat,IN,False,Easy Ship
2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,S,Shipped,1,INR,696.0,TAMIL NADU,IN,False,Easy Ship
2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,L,Shipped,1,INR,476.0,JHARKHAND,IN,False,Easy Ship
2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,XXL,Shipped,1,INR,259.0,UTTARAKHAND,IN,False,Easy Ship
2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,XXL,Shipped,1,INR,316.0,ANDHRA PRADESH,IN,False,Easy Ship
2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Ethnic Dress,XL,Shipped,1,INR,999.0,MAHARASHTRA,IN,False,Easy Ship
2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,S,Shipped,1,INR,586.0,Gujarat,IN,False,Easy Ship
2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,XXL,Shipped,1,INR,458.0,Gujarat,IN,False,Easy Ship
2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Top,S,Shipped,1,INR,690.0,DELHI,IN,False,Easy Ship
2022-04-29,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,kurta,S,Shipped,3,INR,1128.0,MAHARASHTRA,IN,False,Easy Ship
2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,M,Shipped,1,INR,295.0,ANDAMAN & NICOBAR ,IN,False,Easy Ship
2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,XL,Shipped,1,INR,899.0,MAHARASHTRA,IN,False,Easy Ship
2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,XL,Shipped,1,INR,631.0,UTTAR PRADESH,IN,False,Easy Ship
2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,M,Shipped,1,INR,0.0,HIMACHAL PRADESH,IN,False,Easy Ship
2022-04-29,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Western Dress,XL,Shipped,1,INR,744.0,ANDHRA PRADESH,IN,False,Easy Ship
2022-04-29,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Blouse,M,Shipped,1,INR,518.0,ASSAM,IN,False,Easy Ship
2022-04-29,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Western Dress,XS,Shipped,1,INR,725.0,BIHAR,IN,False,Easy Ship
2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,S,Shipped,1,INR,316.0,UTTAR PRADESH,IN,False,Easy Ship
2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,L,Shipped,1,INR,0.0,UTTAR PRADESH,IN,False,Easy Ship
2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,S,Shipped,1,INR,459.0,ANDHRA PRADESH,IN,False,Easy Ship
2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,XS,Shipped,1,INR,654.0,JHARKHAND,IN,False,Easy Ship
2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,M,Shipped,1,INR,495.0,MAHARASHTRA,IN,False,Easy Ship
2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,L,Shipped,1,INR,517.0,KARNATAKA,IN,False,Easy Ship
2022-04-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,M,Shipped,1,INR,1163.0,MAHARASHTRA,IN,False,Easy Ship
2022-04-29,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Set,3XL,Shipped,1,INR,474.0,ASSAM,IN,False,Easy Ship
